"price","date","bedrooms","bathrooms","sqft","floors","waterfront","yr_built","yr_renovated"
210000,238,3,1,1730,1,0,1963,0
225000,488,2,1,1010,1,0,1926,0
561600,195,4,2.5,2350,2,0,1990,0
3e+05,139,6,5.25,2860,2,0,1978,0
1650000,238,4,3.5,4285,2,0,1946,0
1017100,159,4,3.75,4060,2,0,2002,0
150000,176,3,1,1310,1,0,1962,0
400950,266,2,1.75,2320,1,0,1948,0
620000,385,4,2.25,2210,2,0,1985,0
449000,229,4,2.75,2090,1.5,0,1941,0
630000,208,4,2.5,2240,1,0,1926,2005
336000,468,2,1,1180,1,0,1949,0
299950,155,4,1.75,1560,1,0,1965,0
352500,432,4,2,1970,1,0,1962,0
150000,288,2,1,840,1,0,1925,0
175000,478,2,1,840,1,0,1925,0
305000,211,3,2,1830,1,0,1989,0
2574000,265,4,3.75,4475,2,1,1999,0
607500,195,3,1.5,1800,1,0,1941,0
505000,321,2,1,1250,1,0,1920,0
280500,299,3,1.75,2440,1,0,1962,0
610000,211,3,2.5,2910,2,0,1993,0
381000,223,5,2.75,3060,2,0,2003,0
482000,141,5,2.25,2230,1,0,1978,0
379950,294,3,1,1270,1,0,1977,0
2500000,281,4,4.5,4300,2,0,1985,1999
425000,173,3,2.25,1580,1,0,1992,0
580000,252,4,2.25,2570,2,0,1980,0
605000,453,2,1,860,1,0,1952,0
194000,139,1,1,820,1,0,2007,0
546200,455,4,2.25,2090,2,0,1987,0
1395000,226,4,3.5,3560,2,0,2014,0
315000,457,3,1.75,1860,1,0,1961,0
465000,350,3,1.5,900,1.5,0,1941,0
330000,273,2,1,1160,1,0,1963,2000
795000,219,4,2.75,3100,2,0,1998,0
265000,237,4,2.25,2300,1,0,1977,0
1300000,376,4,2.5,3110,2,0,1990,0
126500,489,3,1,1130,1,0,1942,0
760000,216,4,2.5,2920,2,0,2004,0
540000,245,2,1.25,1230,2,0,2009,0
446000,138,5,2.75,2190,1,0,1978,0
170000,449,1,0.75,850,1,0,1903,1994
379000,295,3,2.5,1500,1,0,1972,0
1400000,440,9,4,4620,2.5,0,1915,0
8e+05,170,4,2.75,3150,2,0,2004,0
260000,439,3,1,1300,1,0,1962,2007
820000,433,5,2.5,3160,1,0,1960,0
449950,468,3,1.75,2070,1,0,1999,0
392000,244,3,2.25,1790,1,0,1974,0
465000,476,3,2.5,1650,2,0,1999,0
449950,233,4,2.5,2070,1,0,1977,0
520000,482,3,1.5,1580,1.5,0,1923,0
546800,239,4,2.25,2170,1,0,1975,0
825000,447,4,2.75,2220,1,0,1953,1985
337000,476,3,1.75,1440,1,0,1985,0
333000,161,2,1,720,1,0,1942,0
380000,314,2,2,1120,2,0,2004,0
280000,482,3,2.5,1970,2,0,1992,0
202000,323,3,1.5,1420,1,0,1990,0
585000,481,4,2.5,2250,2,0,2001,0
435000,307,4,2,2630,1,0,1956,0
1200000,142,4,3.5,4740,2,0,2003,0
364000,266,2,2.25,1280,2,0,1992,0
3e+05,133,3,1,1260,1,0,1946,0
558000,440,2,1.75,1930,1,0,2006,0
199950,222,1,1.5,1048,1,0,1942,0
515000,238,3,2.25,1640,1,0,1962,0
590000,310,4,2.5,2380,2,0,2004,0
813500,203,4,2,2530,1,0,1964,0
725000,477,4,2.5,2700,2,0,1992,0
490000,482,3,2.25,2330,1.5,0,1971,0
277000,238,3,2.25,2160,2,0,1994,0
325000,128,4,1.5,1470,1,0,1976,0
649800,267,4,2.5,2280,2,0,1995,0
425000,203,3,1,1280,1.5,0,1903,0
460000,452,2,1,850,1,0,1975,0
750000,216,3,3.25,4610,2,0,1984,0
469000,190,5,2.5,2690,1,0,1960,0
566000,160,4,1.75,2440,1,0,1954,0
407500,121,3,2.5,1930,2,0,1996,0
353500,300,2,1,800,1,0,1942,0
524000,127,3,2.25,2430,1,0,1974,0
264950,233,4,2.5,1990,2,0,1994,0
547500,300,3,2.5,2550,2,0,1990,0
264500,320,3,2.25,1370,2,0,1993,0
507500,139,3,2,2020,1,0,1963,0
560000,280,3,3.5,1560,2,0,2006,0
995000,349,5,4,5610,2,0,1996,0
835000,447,6,2,3560,2.5,0,1900,0
440000,176,3,1.5,2120,1,0,1949,0
1015000,208,3,2.5,2920,1,0,1955,0
3e+05,142,2,1,1340,1,0,1947,0
125000,343,3,1,1230,1.5,0,1916,0
986000,308,4,3.5,2840,2,0,1910,2008
315000,223,4,2.5,2080,1,0,1950,0
320000,223,4,2.5,2070,2,0,1996,0
972000,337,4,3.25,4010,2,0,2003,0
760000,251,3,2.5,2190,1,0,1957,0
265000,245,4,3,1730,2,0,1920,0
355000,321,2,1,1250,1,0,1948,0
3e+05,238,3,1,1300,1,0,1927,0
474950,237,5,2.5,2080,1,0,1975,0
470000,238,4,2,2180,2,0,1977,0
437500,328,3,1,1630,1,0,1969,0
520000,300,2,1.5,1840,1,0,1928,0
237600,320,2,1,1370,1,0,1950,0
162950,191,2,1,950,1,0,1972,0
457000,314,3,1.75,1690,1,0,1903,2002
635000,219,3,2.5,1780,1,0,1980,0
735000,149,4,3,2840,1.5,0,1931,0
910000,260,2,2.5,2000,2,0,1992,0
346500,293,3,3.25,1570,2,0,2006,0
655000,247,4,2.5,2370,1,0,1984,0
425000,313,3,1.75,1610,1,0,1977,0
137000,412,3,1,1300,1,0,1959,0
557500,195,3,2.5,2620,2,0,1988,0
415000,128,4,2.25,3060,2,0,1992,0
830000,170,5,2.25,2780,2,0,1978,0
949000,469,4,3,4270,2,0,1991,0
420000,286,3,1,1310,1,0,1986,0
353000,457,2,1,1100,1,0,1951,0
560000,246,3,1.75,1480,1.5,0,1980,0
445700,121,3,2.5,1270,3,0,2001,0
226000,197,4,1,1270,1.5,0,1918,0
358000,338,3,1,890,1,0,1960,0
501000,428,3,1.75,1480,1,0,1954,0
609000,444,4,2.5,3240,1,0,1972,0
734950,189,4,3.25,4280,2,0,2002,0
725000,163,5,2.5,3210,1,0,1968,0
350500,222,3,2.25,1870,1,0,1975,0
610000,152,5,2.5,3990,1,0,1962,0
605125,309,2,1,1160,1,0,1940,0
1388000,482,4,2.25,2940,2,0,1970,0
550000,475,3,2.25,1850,2,0,1981,0
335000,279,2,1.75,1060,2,0,2003,0
397000,364,3,2,1100,1,0,1969,0
240000,327,3,2,1190,1,0,1994,0
240000,268,3,2,1030,1,0,1970,0
262500,323,2,1.5,1140,1,0,1949,1996
440000,264,3,1.5,2260,1,0,1940,0
160000,446,3,1,1140,1.5,0,1910,0
427000,161,4,1,1860,1.5,0,1901,0
920000,181,4,3.5,4080,2,0,2005,0
2300000,216,4,2.5,3280,2,0,1911,1987
480000,327,4,2.5,2870,2,0,1977,0
615000,124,4,1.75,2300,1,0,1977,0
736500,233,3,2,2230,1.5,0,1915,0
542500,322,3,2.5,1920,2.5,0,2004,0
191000,442,2,1,700,1,0,1952,0
730000,198,4,2.5,2740,2,0,1991,0
1225000,328,5,2.25,3440,2,0,1901,0
129000,154,1,1,650,1,0,1967,0
284000,189,3,1.5,1500,1,0,1957,0
645000,444,3,2.5,2490,2,0,2003,0
218000,174,3,1.5,1330,1,0,1968,0
675000,281,4,3.5,3190,2,0,1999,0
575000,362,3,2.5,1590,2,0,1984,0
225000,302,2,1,830,1,0,1950,0
626000,462,3,2.25,1810,2,0,1989,0
499950,442,4,2.5,2910,2,0,2001,0
405000,132,4,1.75,2180,1,0,1956,0
152500,301,3,1,1090,1,0,1969,0
325000,196,4,2.5,2160,2,0,1994,0
475300,148,3,1,2110,1,0,1924,0
485000,462,3,1.75,2180,1,0,1967,0
720000,466,3,2.5,2100,2,0,1919,0
465000,134,3,1.75,1410,1,0,1924,2013
489000,154,3,1.5,1020,1,0,1930,0
3100000,209,5,5.25,5090,2,0,2006,0
288000,372,3,2.25,2090,1,0,1977,0
225000,219,3,1.75,1350,1,0,1968,0
499000,475,3,1.75,2650,1,0,1952,0
632000,314,5,3,3520,2,0,1985,0
580000,163,3,2.5,2040,2,0,1992,0
730000,477,4,1.5,2340,2,0,1912,0
325000,450,4,2.25,1770,2,0,1998,0
421000,469,3,1.75,1100,1,0,1964,0
316000,384,3,2.5,1490,2,0,1998,0
415000,215,2,1,1460,1,0,1914,0
401000,264,3,2.25,1350,2,0,2003,0
229950,419,3,0.75,1030,1,0,1944,0
539950,453,3,1.75,1820,1,0,1966,0
335000,155,3,2,1170,1,0,1919,0
339000,187,3,2.5,1450,2,0,2004,0
414950,292,4,1.75,2200,1,0,1918,1982
650000,335,4,2,1610,1,0,1966,0
445000,336,3,2.5,2690,2,0,1994,0
295000,443,3,2.25,1850,2,0,1974,0
975000,467,4,2.25,2250,2,0,1912,1994
296500,352,3,1.5,1580,1,0,1961,0
440000,293,4,2.75,2030,1,0,1979,0
420000,362,5,1.5,1890,1,0,1962,0
302000,203,3,2.5,2140,2,0,1994,0
350000,463,4,1.75,1770,1,0,1986,0
667000,176,3,1.75,3320,1.5,0,1933,1982
645000,497,3,2,1640,1,0,1941,0
430000,314,4,2.75,1820,1,0,1988,0
413000,132,4,1,1410,1,0,1925,0
420000,334,3,1,1240,1,0,1968,0
495000,301,3,2.25,1780,1,0,1979,0
2187730,223,4,4.5,4240,2,0,2004,0
965000,480,4,2.5,3570,2,0,1990,0
5e+05,334,4,2.5,1900,1,0,2008,0
636100,273,3,1,1010,1.5,0,1919,1977
720000,153,4,2.5,2870,2,0,1986,0
298000,488,3,1.75,1620,1,0,1962,0
409000,209,2,1.75,1480,1,0,1925,0
370000,359,4,2.5,2650,2,0,2005,0
230000,205,5,1,1410,1,0,1967,0
290000,447,3,2,1360,1,0,1952,0
420000,414,4,2.25,2930,1,0,1977,0
917000,202,4,2.5,3500,2,0,1995,0
957000,175,5,3.25,3160,2,0,2005,0
482000,181,3,2.25,1710,2,0,1989,0
488000,324,3,1.75,2180,2,0,1990,0
760369,289,5,2.5,2870,2,0,2014,0
170000,154,2,1,1500,1,0,1950,0
625000,483,3,2.5,2120,1,0,1976,0
357000,335,3,1.5,1590,1,0,1976,0
583000,461,3,2.25,1830,1,0,1989,0
173250,231,3,2,1210,1,0,1954,0
414050,196,4,2,1590,1.5,0,1956,0
4e+05,168,3,1.75,1050,1.5,0,1928,0
537000,450,3,2,1550,1.5,0,1982,0
465000,156,4,2.25,2070,2,0,1977,0
425000,229,3,2.25,1740,1,0,1969,0
445000,321,4,2,1700,1,0,1940,0
179950,344,2,1,1200,1,0,1958,0
275000,475,3,2.5,1710,2,0,1996,0
190000,195,4,2.5,1840,2,0,1994,0
385000,125,3,1.75,1900,1,0,1982,0
303000,483,4,1,2300,1,0,1928,0
165000,369,3,1,970,1,0,1967,0
6e+05,484,2,2,1270,1,0,1944,0
710000,198,3,2.25,3130,2,0,1978,0
875000,450,5,3.25,4230,2,0,1990,0
269950,244,3,2.5,1480,2,0,1996,0
838000,121,4,2.5,3310,2,0,2001,0
670500,142,4,2,1590,1,0,1951,0
420000,407,4,1.5,1690,1,0,1960,0
370000,255,3,1.5,1690,1,0,1952,0
360000,174,3,1.75,1500,1,0,1957,0
562500,275,4,2.5,2320,2,0,1991,0
360500,229,3,2.5,3300,1,0,1961,0
389999,140,3,2.25,1445,2,0,2003,0
450000,238,4,3,1890,1,0,1967,0
247500,426,4,2,1760,1,0,1962,0
208000,414,3,1,1050,1,0,1948,0
455000,359,3,2.5,1980,2,0,1993,0
379400,313,4,1.75,2120,1,0,1950,0
190000,363,3,1.5,760,1,0,1906,0
326188,232,3,1,1300,1,0,1977,0
168000,141,2,2.5,1160,2,0,1998,0
314000,135,4,2.5,2340,2,0,2003,0
630000,121,4,2.75,2710,2,0,2000,0
550000,439,3,1.75,1440,1,0,1957,0
530000,180,4,2.25,1980,2,0,1981,0
637500,401,3,1.75,1680,1,0,1966,0
4e+05,482,3,2.5,1390,2,0,1999,0
7e+05,160,5,2.75,3100,2,0,1950,1982
272000,317,3,2.5,1680,2,0,1991,0
6e+05,471,4,2.5,2710,2,0,2004,0
450600,456,2,1,840,1.5,0,1943,0
550000,300,3,2.25,2090,2,0,1988,0
225000,387,3,1,1120,1,0,1987,0
132825,413,3,1.5,1210,1,0,1969,0
219950,484,3,1.5,1210,1,0,1969,0
580000,147,5,2,1940,1,0,1945,0
568000,202,3,1.75,1930,1,0,1980,0
406000,456,3,1.75,1270,1,0,1990,0
469000,196,3,1.75,1680,1.5,0,1929,0
415000,160,3,2.5,2090,2,0,2000,0
390000,341,3,1.5,1000,1,0,1956,0
251000,469,3,1.75,1350,1,0,1967,0
750000,435,3,2.5,3280,2,0,2001,0
845000,461,4,2.5,2390,2,0,1988,0
350000,282,3,1.5,1860,1,0,1966,0
322000,420,3,1,1380,1,0,1944,0
664500,491,4,2.25,3070,2,0,2010,0
988000,371,3,1.75,2190,1.5,0,1923,0
625000,186,2,1.75,1990,1,0,1952,0
675000,125,2,1,930,1,0,1951,0
503000,461,3,1.75,2070,1,0,1967,0
431000,128,4,2.25,2170,1,0,1960,0
250000,329,3,1.75,1910,1,0,1964,0
268500,155,4,2.5,2100,2,0,2006,0
1070000,449,6,3.25,3560,2,0,1952,0
295000,148,4,2.5,2290,2,0,2001,0
780000,205,3,2.25,2130,1,0,1977,0
354000,482,3,2.5,2160,2,0,1999,0
305000,229,2,1,860,1,0,1949,0
733000,455,5,2.75,2880,2,0,2005,0
640000,258,4,2.75,2100,1,0,1968,0
840000,471,4,2.5,2360,1,0,1973,0
1475000,343,5,3.25,3680,1.5,0,1927,0
525000,449,3,1,1560,1,0,1952,0
625000,133,4,2.75,1680,1,0,1966,0
350000,167,3,2,1380,3,0,2015,0
650000,166,4,2.75,2610,3,0,1910,0
435000,295,2,1,870,1,0,1950,0
660000,176,3,1,1210,1,0,1955,2009
350000,425,3,1,1150,1,0,1970,0
435000,448,3,2.5,3110,1,0,1967,0
375900,153,6,1.5,2550,1,0,1958,0
272000,327,3,3,2430,1,0,1983,0
233000,379,3,1.75,1460,1,0,1979,0
5e+05,258,4,1.5,1330,1.5,0,1915,0
540000,456,4,1.75,2040,1,0,1977,0
712000,181,3,2.5,2375,2,0,2002,0
425000,267,4,2.5,2480,2,0,2005,0
242000,216,3,1.75,1580,1,0,1944,0
515000,183,5,3.25,2740,1,0,1977,0
415000,188,4,1.75,1920,2,0,1970,0
375000,343,3,2.75,2200,1,0,1977,0
182500,299,3,1,910,1,0,1971,0
310000,446,3,1.5,1860,1,0,1963,0
360000,299,3,1.75,1510,1,0,1947,0
889000,462,4,3.5,3920,2,0,2004,0
450500,464,2,1,1330,1,0,1952,0
342000,476,4,2.25,1964,2,0,2013,0
413000,194,3,2,1520,1,0,1996,0
960000,146,5,4,3720,2,0,2005,0
180000,247,2,1,770,1,0,1947,0
770000,168,4,2.5,3210,2,0,1995,0
224400,224,3,1.75,1070,1,0,1994,0
280000,484,3,1.5,1430,1,0,1956,0
5e+05,442,3,2.5,1670,2,0,2000,0
153000,398,2,1,710,1,0,1943,0
385000,163,3,2.25,1920,1,0,1921,0
325000,230,2,1,750,1,0,1947,0
315000,463,4,3,2210,2,0,2004,0
294999,167,4,2.5,1660,2,0,1994,0
175000,299,3,1.75,1910,1.5,0,1963,0
299000,460,3,1.75,1910,1.5,0,1963,0
146000,404,2,1,780,1,0,1937,0
290000,308,3,2.25,1650,1,0,1962,0
1776000,219,3,3.25,3230,2,0,2005,0
367500,148,2,1,810,1,0,1919,0
535000,450,4,2.5,2750,2,0,1994,0
334999,216,3,2.5,1650,2,0,1998,0
655000,232,3,1.75,1960,1,0,1952,0
1298000,153,4,3.5,2790,1.5,0,1985,0
480000,444,4,2.25,2230,1,0,1977,0
465000,475,3,1.5,1280,1,0,1941,0
297950,127,3,2,1240,1,0,1967,2010
590000,469,3,2,1860,1.5,0,1915,0
805000,141,4,2.75,2410,1,0,1950,0
204250,384,3,2.25,1960,1,0,1984,0
5e+05,196,3,2.25,1710,2,0,1994,0
490000,259,4,2.5,3480,1,0,1977,0
2500000,447,4,3.75,3480,1,0,1951,2013
750000,209,3,2.5,2960,2,1,1990,0
405000,463,4,2.5,2670,2,0,2002,0
209995,201,2,1,700,1,0,1953,0
680000,288,4,2.5,2830,2,0,1998,0
355000,274,3,1.75,1120,1,0,1948,0
280000,476,2,1,1310,1,0,1942,0
385000,155,3,2.25,1710,1,0,1978,0
505000,181,4,2.75,2200,1,0,1962,0
429900,233,4,3.25,3310,2,0,1991,0
560000,201,4,2.5,2280,2,0,1989,0
231000,271,3,2,1640,1,0,1977,0
135000,481,2,1,750,1,0,1943,0
8e+05,173,4,3,3520,1,0,1954,0
420000,353,3,2.5,2720,2,0,2002,0
360000,294,3,1,1660,1,0,1963,0
642000,149,4,2.5,2560,2,0,1992,0
379950,460,3,2,1080,1,0,1985,0
745000,191,3,1.75,2050,1.5,0,1959,0
630000,209,4,2,2670,1.5,0,1930,0
250000,489,3,2.5,1730,2,0,1985,0
275000,174,3,1,990,1,0,1968,0
435000,485,6,3,3560,1,0,1957,0
175000,428,2,1,700,1,0,1941,0
560000,162,4,1.75,1880,1.5,0,1944,0
325000,139,4,2.25,1870,1,0,1959,0
1185000,167,3,2.75,2500,2,0,1905,0
399950,177,3,2.5,2570,2,0,1989,0
752000,167,4,2.5,2940,2,0,1991,0
1200000,477,4,3.5,3930,2,0,2003,0
4e+05,267,4,1.5,2150,1,0,1952,0
240000,149,3,2,1330,1,0,1900,0
640000,314,5,2.5,3220,2,0,2003,0
564450,456,3,2.5,2710,2,0,1998,0
3e+05,490,3,1.5,1630,1,0,1948,0
286000,440,3,2.5,1680,2,0,2003,0
531800,414,3,2.5,1930,2,0,2004,0
502000,296,4,2.25,2140,1,0,1977,0
993500,232,4,2.25,4070,2,0,1968,0
450000,292,3,1,1350,1,0,1954,0
997950,299,4,3.5,4270,2,0,2008,0
526000,285,3,1,1320,1.5,0,1913,0
335000,378,3,1.75,2100,1,0,1952,0
187250,336,2,1,710,1,0,1926,0
735000,222,3,2.25,2350,1,0,1948,0
425000,413,3,1,1180,1,0,1951,0
110000,131,3,1,1250,1,0,1945,0
305000,232,3,2,1490,1,0,1994,0
212000,468,3,1,1000,1,0,1962,0
1380000,496,5,4.25,4050,1,0,1979,0
298950,260,5,2.25,2300,1,0,1963,0
525000,439,3,1.75,1330,1,0,1977,0
707000,133,4,3.25,3200,2,0,2004,0
695000,176,3,2.75,2590,2,0,1993,0
796500,334,3,2.75,2590,2,0,1993,0
420000,203,4,2.5,2030,1,0,1973,0
625000,175,5,2.5,2700,1,0,1955,0
620000,234,3,1.75,1670,1,0,1957,0
1450000,303,5,2.75,3090,1,0,1953,0
549950,463,5,2.5,2650,2,0,1984,0
275000,422,4,2,1440,1,0,1943,0
705000,266,3,2.5,2820,1,0,1979,0
197000,125,3,1.75,1690,1,0,1976,0
265000,489,3,1.75,1420,1,0,1991,0
297000,323,4,1.75,1790,1,0,1951,0
207500,230,3,1.75,1320,1,0,1970,0
410000,230,3,2.5,1509,3,0,2014,0
268000,275,3,2,1610,1,0,1994,0
330000,216,4,1.75,1550,1,0,1967,0
417500,229,3,1,1160,1,0,1917,0
760000,215,4,2.25,2500,2,0,1979,0
499000,185,3,2.5,1540,3,0,1995,0
620000,168,4,2.5,1910,2,0,1987,0
315000,190,3,2.5,2340,2,0,1992,0
624950,463,3,2.5,2060,2,0,1994,0
525000,482,3,2.25,1960,1,0,1961,0
3e+05,219,2,1.5,1150,2,0,1982,0
299900,433,4,2.75,2330,1,0,1977,0
299000,162,3,2.5,2210,1,0,1966,0
1880000,133,4,2.75,3260,1,0,1968,0
265000,163,4,1.75,1900,1,0,1958,0
280000,159,2,1.75,1610,1.5,0,1948,0
124740,147,3,1,1340,1,0,1978,0
1085000,370,3,2.75,3170,1,0,1957,0
1970000,147,8,3.5,4440,2,0,1959,0
219000,410,4,1,1370,1.5,0,1948,0
569950,470,5,1,1420,1.5,0,1926,0
212500,159,2,2,1030,1,0,1938,0
680000,222,3,2.25,1820,1,0,1960,0
1457000,271,4,1.5,2650,2,0,1909,0
3e+05,168,3,1,910,1,0,1971,0
629950,433,3,2.5,1680,2,0,2014,0
349900,335,2,1.75,1550,1,0,1969,0
690000,223,4,2.5,2780,2,0,2001,0
1454000,420,5,4,4070,2,0,2014,0
1288000,385,3,2.5,3240,2,0,1987,0
696000,189,4,3.5,3650,2,0,1996,0
650000,453,3,2.25,2180,2,0,1976,0
640000,223,3,3.5,2480,2,0,1998,0
499950,219,5,2.5,3180,1,0,1978,0
490000,356,4,2.5,3630,2,0,1997,0
685000,282,5,2.5,3160,2,0,2003,0
387500,457,4,1,1370,2,0,1942,0
401750,475,2,1.5,1070,2,0,2005,0
254950,237,4,2,2180,1,0,1977,0
5e+05,443,4,2.25,2420,2,0,1977,0
856500,195,4,2.5,3290,2,0,2003,0
552000,142,3,1,1430,1,0,1919,0
506500,252,4,2.5,1890,1,0,1978,0
5e+05,146,3,2.25,1760,2,0,1988,0
280000,209,4,2.75,2230,1,0,1968,0
308000,429,3,1.75,1630,1,0,1979,0
613500,400,3,2.5,2350,2,0,1989,0
255000,188,3,1.75,1550,1,0,1976,0
545000,300,3,2.5,3550,2,0,1977,0
620000,265,4,2.5,2720,1,0,1966,0
450000,297,3,1.75,1740,1.5,0,1949,0
279000,492,4,1.75,1840,1,0,1976,0
625000,387,3,2.5,2010,2,0,2009,0
274950,146,3,1.75,1670,1,0,1987,0
423000,295,3,1.75,1820,1,0,1952,0
350000,421,2,1,720,1,0,1950,0
305000,453,4,1.75,2370,1,0,1968,0
368000,320,3,1.75,2120,1,0,1966,0
232000,268,3,1.75,1290,1,0,1984,0
250000,329,4,3,1800,2,0,2000,0
220000,406,3,1.75,1230,1,0,1966,0
435000,224,3,2,1380,1,0,1986,0
350000,174,2,1,740,1,0,1922,0
206325,224,5,2.5,1720,1.5,0,1970,0
339000,422,5,2.5,1720,1.5,0,1970,0
399000,441,4,2.5,2100,1,0,1969,0
529000,414,2,1,1210,1,0,1950,0
640000,427,4,2.5,2210,2,0,1999,0
735000,309,4,2.5,2470,3,0,2004,0
378000,166,5,2.5,2760,1,0,1960,0
775000,126,3,2,2540,1.5,0,1905,0
2250000,205,3,4.25,5150,2.5,0,1954,0
1350000,392,4,4.5,3420,3,0,2014,0
380000,238,4,2.5,2270,1,0,1967,0
624900,413,4,2.5,2270,1,0,1967,0
379770,310,3,2.5,1470,2,0,2005,0
340000,336,3,1.75,1280,1,0,1976,0
515500,379,4,2.75,2830,2,0,2005,0
6e+05,320,4,2.25,1970,1.5,0,1908,0
4e+05,283,1,1,1390,1,0,1960,0
364000,334,4,1,1020,1.5,0,1947,0
440000,176,4,2.5,2250,2,0,1989,0
285000,147,2,1,800,1,0,1954,0
669000,455,3,1,1560,1.5,0,1915,0
475000,182,4,2,2100,1,0,1962,0
747000,488,2,1,990,1,0,1911,0
317000,369,3,1.5,1060,1,0,1981,0
390000,239,2,1,1270,1,0,1941,0
1070000,476,4,2.5,2740,2,0,2012,0
1205000,293,4,2.75,2470,1,0,1960,2005
580000,450,3,1.75,1970,1,0,1908,1965
518000,316,4,2.5,2070,1,0,1969,0
147500,337,3,1.75,1010,1,0,1969,0
555000,478,4,2.25,2220,1,0,1965,0
427500,180,2,2,1090,3,0,2008,0
1735000,163,3,2.5,4310,1.5,0,1982,0
265950,197,3,2.5,1490,2,0,2002,0
247500,334,2,1,700,1,0,1950,0
244000,142,4,1,1450,1,0,1943,0
578550,446,3,2.5,2120,2,0,1989,0
451000,167,4,2.5,1670,2,0,2005,0
489000,237,2,1.75,1810,2,0,2004,0
190000,488,2,1,710,1,0,1915,0
475000,428,3,3,2540,1,0,1978,0
485000,125,3,2,1420,1.5,0,1905,2013
530000,288,3,2.75,2440,2,0,1987,0
379000,392,4,2.5,2570,2,0,1994,0
1629000,370,5,2.5,3090,2,0,1964,0
739000,442,3,1.75,2050,1.5,0,1926,0
189950,328,3,1,920,1,0,1969,0
637500,355,4,3,2320,2,0,1999,0
2225000,391,3,3,3450,1,0,1949,1993
209950,337,3,1,1660,1,0,1963,0
460000,415,3,1,1130,1,0,1944,0
543500,292,4,2.5,2550,2,0,1998,0
376000,155,4,2.75,2420,2,0,2005,0
430000,300,3,2.25,1470,2,0,2005,0
515000,246,4,2.5,2030,1,0,1953,0
580000,191,7,2.75,2310,1.5,0,1915,0
6e+05,398,5,3.5,3370,2,0,1998,0
476800,315,3,1.75,1900,1.5,0,1919,0
815000,483,3,1.5,1940,2,0,1916,0
455600,146,3,2.5,2420,2,0,1998,0
270000,134,3,1,1010,1,0,1969,0
1200000,225,5,4,2710,3,0,1974,2008
525000,190,2,1.5,1340,1.5,0,1903,0
242000,147,3,1.75,1310,1,0,1979,0
715000,173,4,2.5,2650,1,0,1960,0
475000,456,3,2.75,1890,2,0,1999,0
370000,314,4,3,2580,2,0,1999,0
788600,142,4,2.75,3500,2,0,2005,0
160000,126,2,1,1040,1,0,1912,0
8e+05,225,5,1.75,1930,2,0,1930,0
520000,266,4,3,2190,2,0,1992,0
725000,198,3,1.75,1530,2,0,1985,0
335000,275,4,1,1480,1.5,0,1914,0
919000,380,4,2.5,3620,1,0,1993,0
425000,497,3,2.75,3370,2,0,1986,0
420000,437,5,2.5,2100,1,0,1983,0
905000,327,4,3,3370,2,0,1981,0
435000,261,2,1,2240,1,0,1940,0
438000,197,3,2.5,1650,2,0,2003,0
725000,167,4,2.75,2630,2,0,1994,0
840000,147,4,1.75,2330,2,0,1924,0
425500,195,3,2.5,1970,2,0,1978,0
853505,254,3,2.5,2820,1,0,1985,0
398000,141,2,1,590,1.5,0,1983,0
418500,154,3,2.5,2060,2,0,2007,0
826000,364,3,1.5,1890,1.5,0,1929,0
742000,161,4,2.5,2810,2,0,1997,0
180000,251,4,1,1470,1.5,0,1924,0
286000,378,4,1.75,2190,2,0,1978,0
421200,273,3,2.5,1440,2,0,2003,0
390000,211,3,3,2480,1,0,1994,0
739000,261,4,2.5,2780,2,0,2002,0
499900,204,4,3,2180,2,0,1968,0
670000,336,3,2.25,3340,1,0,1950,1992
842500,285,3,2.25,2560,1.5,0,1910,0
492500,341,2,2.25,1600,2,0,1978,0
836500,245,3,2.5,2230,3,0,1996,0
334000,449,2,1,900,2,0,1945,0
179900,239,3,1,1010,1,0,1977,0
563000,329,3,2,1580,1,0,1940,0
310000,426,3,2.5,1890,2,0,2003,0
335000,230,4,2.25,2160,1,0,1965,0
499950,401,4,2.25,2160,1,0,1965,0
658500,206,2,1,1410,1.5,0,1927,0
297000,301,2,1.5,1430,3,0,1999,0
725000,170,6,1.75,2380,2,0,1917,0
780000,338,3,2.25,2206,1,0,1983,0
252500,128,3,1,1030,1,0,1947,0
330000,163,3,2.5,1070,2,0,2005,0
525000,405,3,2.5,2320,1,0,1990,0
365000,217,2,1.75,1270,1,0,1982,0
5e+05,450,4,3,2570,2,0,1930,0
179950,315,3,1,920,1,0,1969,0
440000,202,3,2,1790,1,0,2007,0
145000,236,1,0.75,480,1,0,1948,0
331000,476,4,3,2483,2,0,2005,0
780000,170,3,2.25,2140,2,0,1905,2006
855000,498,3,1.75,1900,1,0,1965,0
225000,286,3,2.25,1650,1,0,1986,0
199000,194,3,1,1510,1,0,1966,0
550000,121,3,1.75,2910,1.5,0,1979,0
1425000,148,4,4.25,4960,2.5,0,1909,2003
805000,121,3,2,2710,1.5,0,1929,0
261000,154,3,1.5,1810,1,0,1983,0
347000,251,3,1,940,1,0,1968,0
390000,169,3,2.25,1600,1,0,1979,0
436000,313,4,2.5,2640,2,0,2000,0
1802750,454,5,3.25,3890,1,0,1977,0
557000,203,3,2.5,1630,3,0,2004,0
135000,460,3,1,830,1,0,1959,0
425000,448,3,2.5,1800,2,0,1993,0
648752,462,3,2.25,2060,1,0,1964,0
1388000,176,4,3,4040,1,0,1972,2001
630100,447,4,2.75,1910,1,0,1977,0
